Link,Title,Category,Address,Phone,Site,Reviews,Stars,X,Y,Image
https://www.google.com/maps/place/%D8%A7%D9%84%D9%81%D8%B1%D8%B3%D8%A7%D9%86+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A3%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x14583ff41f7702bd:0x16078978c4c8984a!8m2!3d30.060223!4d31.267499!16s%2Fg%2F11gk8w3kp2!19sChIJvQJ3H_Q_WBQRSpjIxHiJBxY?authuser=0&hl=en&rclk=1,الفرسان لنقل الأثاث,Mover,"16 El-Gaish, Al Kordy, El Gamaliya, Cairo Governorate 4334121 ",01069918841,https://www.facebook.com/alforsantomovefurniture/,170,3.5,30.060223,31.267499,https://lh3.googleusercontent.com/a/ACg8ocI9DAm2-asqrLJu0_oBqJFA28Wth8f0dp0_PS91jb4ZdQTMTA=w36-h36-p-rp-mo-ba3-br100
https://www.google.com/maps/place/Zebda+company+to+transport+luggage+and+furniture/data=!4m7!3m6!1s0x145840849e8402a3:0x3b159b9015f607a6!8m2!3d30.0649077!4d31.2631119!16s%2Fg%2F11b5pj2yzj!19sChIJowKEnoRAWBQRpgf2FZCbFTs?authuser=0&hl=en&rclk=1,Zebda company to transport luggage and furniture,Shipping company,633 شارع بورسعيد أول كوبري غمرة ميدان الظاهر أول، كوبري غمرة، 11231 ,01223496315,https://zebdatransport.com.eg/,77,4.1,30.0649077,31.2631119,https://lh3.googleusercontent.com/a/ACg8ocJhHgYRlCGXMdzVC2okbofTnWh7RUjsbNvTdP2JWmkHzOtGvg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Yahya+Gharamallah+Al+Zahrani/data=!4m7!3m6!1s0x15ef45981d129f37:0xcb8e38e22b0064b5!8m2!3d20.0052575!4d41.4606387!16s%2Fg%2F11c1rtckg6!19sChIJN58SHZhF7xURtWQAK-I4jss?authuser=0&hl=en&rclk=1,Yahya Gharamallah Al Zahrani,Corporate office,"2F46+472, Prince Faisal Bin Mohammad Bin Saud, Town Center, Al Bahah 65522, Saudi Arabia ",+966177241801,,242,3.6,20.0052575,41.4606387,https://lh3.googleusercontent.com/a/ACg8ocJoMY49kY5OhJ9lxu9st8_glu12_0bpVqsuznRzAUqDUNo6cA=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B9%D8%A7%D9%84%D9%85+%D9%84%D8%A7%D8%B1%D8%A7+%D9%84%D9%84%D9%86%D9%82%D9%84%E2%80%AD/data=!4m7!3m6!1s0x15ef45b8877aa803:0x6bdacfebf5ecc2a5!8m2!3d20.0123722!4d41.468733!16s%2Fg%2F11c526w_wn!19sChIJA6h6h7hF7xURpcLs9evP2ms?authuser=0&hl=en&rclk=1,عالم لارا للنقل,Mover,"2F69+WFX, Alra'ib, Al Bahah 65528, Saudi Arabia ",,,3,3.7,20.0123722,41.468733,https://lh3.googleusercontent.com/a/ACg8ocJ9WTVgnIYfFFcehIcvAzHGvLjiUVpGy46KLNR_5YLQKHNkSg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D9%83%D9%88%D8%B4+%D8%A7%D9%81%D8%B1%D8%A7%D8%AD%E2%80%AD/data=!4m7!3m6!1s0x15ef45242c1971bb:0xe78a1a28d46f2c93!8m2!3d20.0185625!4d41.4658125!16s%2Fg%2F11vz3ld1pk!19sChIJu3EZLCRF7xURkyxv1Cgaiuc?authuser=0&hl=en&rclk=1,كوش افراح,Business networking company,"2F98+C8G, Al Shaik Ibrahim Al Ibrahim St, Alhawiyah, Al Bahah 65525, Saudi Arabia ",,,3,5.0,20.0185625,41.4658125,https://lh3.googleusercontent.com/a/ACg8ocJaZYTxFTiZTUYmopcewekJU7xiKKJlv8UKzBKOd07oT14bIA=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%A7%D9%84%D8%A8%D8%A7%D8%AC%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x15ef458030d686a3:0x299e6f0760bddab0!8m2!3d20.0217407!4d41.4712733!16s%2Fg%2F11kqh69ybn!19sChIJo4bWMIBF7xURsNq9YAdvnik?authuser=0&hl=en&rclk=1,الباجة,Apartment complex,"2FCC+MGR, Albaher, Al Bahah 58995, Saudi Arabia ",,,3,4.7,20.0217407,41.4712733,https://lh3.googleusercontent.com/a-/ALV-UjVEEfD7NL-_-e4qGIQuwJB7RSJaTLGboE-ksOsjbcvXZlCJZc00jQ=w36-h36-p-rp-mo-ba4-br100
https://www.google.com/maps/place/%D9%85%D9%83%D8%AA%D8%A8+%D8%A7%D9%84%D8%A8%D8%A7%D8%AD%D9%87%E2%80%AD/data=!4m7!3m6!1s0x15ef45aed1e72c1f:0x4ebf26e2af55ce34!8m2!3d20.001545!4d41.470654!16s%2Fg%2F11sw3gft3p!19sChIJHyzn0a5F7xURNM5Vr-Imv04?authuser=0&hl=en&rclk=1,مكتب الباحه,Home builder,"Aldhafir، 6285، 3189, Al Bahah 65526, Saudi Arabia ",,,,5.0,20.001545,41.470654,
https://www.google.com/maps/place/%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D8%A8%D9%8A%D8%AA+%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1+%D8%AE%D8%AF%D9%85%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D9%88%D8%AE%D8%A7%D8%B1%D8%AC+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2efd640f9bc7c5:0xba75058c534c5082!8m2!3d24.7801875!4d46.7203125!16s%2Fg%2F11y1xvc0vh!19sChIJxcebD2T9Lj4RglBMU4wFdbo?authuser=0&hl=en&rclk=1,نقل عفش بالرياض شركة البيت الكبير خدمات نقل الاثاث بالرياض وخارج الرياض,Moving and storage service,"QPJC+34V, Al Izdihar, Riyadh 12486, Saudi Arabia ",+966533259623,https://www.albaayte.com/,49,5.0,24.7801875,46.7203125,https://lh3.googleusercontent.com/a-/ALV-UjUQqWdCxKErbUtduGj9A4J31OblyvU4lbn5SbFkeJk4LijVpiyj=w36-h36-p-rp-mo-ba3-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D8%B1%D8%AD%D8%A7%D9%84+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x67d8636871105ded:0x7fbf8ad39edf0f67!8m2!3d24.7761875!4d46.7035625!16s%2Fg%2F11lcgxwsp4!19sChIJ7V0QcWhj2GcRZw_fntOKv38?authuser=0&hl=en&rclk=1,شركة الرحال نقل عفش نقل اثاث بالرياض,Mover,"QPG3+FC2 حي, At Taawun، RHTA7709، 7709 الأبساط، 3733, Riyadh 12478, Saudi Arabia ",+966559584170,,83,5.0,24.7761875,46.7035625,https://lh3.googleusercontent.com/a/ACg8ocJdIDhJ1dbKLC9lkdQFqP2uFCdgAQljmtU8Q0eC2fRtdQarnQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Arabism+to+move+furniture/data=!4m7!3m6!1s0x14583f7e6b3fce99:0x9f40a22e4a0ec6eb!8m2!3d30.0633251!4d31.2641572!16s%2Fg%2F11b7hm1h2g!19sChIJmc4_a34_WBQR68YOSi6iQJ8?authuser=0&hl=en&rclk=1,Arabism to move furniture,Mover,"22 شارع الظاهر ببيرس املم مسجد الظاهر ببيرس, As Sakakeni, Daher, Cairo Governorate ",01092567222,,13,4.4,30.0633251,31.2641572,https://lh3.googleusercontent.com/a-/ALV-UjUUNYTjDGwV2sD0NFI2G-3CVtdo1z7xUoUIvCVcDa4xNF80dyw=w36-h36-p-rp-mo-ba5-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%B9%D8%AC%D9%85%D8%A7%D9%86+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%AF%D8%A7%D8%AE%D9%84+%D9%88%D8%AE%D8%A7%D8%B1%D8%AC+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x556a8a612ea50c5:0x2aae769c3fbe1035!8m2!3d24.7536875!4d46.7921875!16s%2Fg%2F11w8f_mfvx!19sChIJxVDqEqaoVgURNRC-P5x2rio?authuser=0&hl=en&rclk=1,شركة عجمان نقل اثاث نقل عفش داخل وخارج الرياض,Mover,"QQ3R+FVW, Al Andalus، RFSA8606، 8606 شارع عبدالرحمن الناصر، 3768، حي الاندلس, Riyadh 13212, Saudi Arabia ",+966503385214,,55,5.0,24.7536875,46.7921875,https://lh3.googleusercontent.com/a/ACg8ocISOUXqc4yWI285ThbGnJSxLLolUATMshSmD8oxjGsuW_CCUQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%AC%D9%88%D9%87%D8%B1%D8%A9+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%AF%D8%A7%D8%AE%D9%84+%D9%88%D8%AE%D8%A7%D8%B1%D8%AC+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0xa0670231d1c35f7:0xced97902bb4d1f04!8m2!3d24.8006707!4d46.775521!16s%2Fg%2F11l6ds_vw4!19sChIJ9zUcHSNwBgoRBB9NuwJ52c4?authuser=0&hl=en&rclk=1,شركة جوهرة الرياض نقل عفش نقل اثاث داخل وخارج الرياض,Mover,"RQ2G+76W, Al Yarmuk، RFYA3790، 3790 الخفجي، 7074، حي اليرموك, Riyadh 13243, Saudi Arabia ",+966538982196,https://www.jwhrtalryad.com/,204,4.8,24.8006707,46.775521,https://lh3.googleusercontent.com/a/ACg8ocIlpEIL9qm7zSqK3QDBYH9v6RvqYBkNxwSlpowIcrYArPGZRg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%85%D9%88%D8%B1%D9%8A%D9%86%D8%A7+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x867566b96e9b344f:0xb6d9b3e32e14e08e!8m2!3d24.6934001!4d46.7024888!16s%2Fg%2F11w1rrlgyk!19sChIJTzSbbrlmdYYRjuAULuOz2bY?authuser=0&hl=en&rclk=1,شركة مورينا نقل عفش نقل اثاث بالرياض,Moving and storage service,"MPV3+F2W, 7093-7161 Abi Al Maali Az Zaki, As Sulimaniyah, Riyadh 12232, Saudi Arabia ",+966538724990,,41,4.9,24.6934001,46.7024888,https://lh3.googleusercontent.com/a/ACg8ocLuDHOpBpio0XQqLb3Qi7EP6PXV2p8anIumFP4YhdYPKi9Pcw=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D9%88%D8%AA%D8%AE%D8%B2%D9%8A%D9%86+%D8%A3%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fabfd7876cb:0xd2e2303e7d33b0f5!8m2!3d24.550427!4d46.683502!16s%2Fg%2F11frjqsx9f!19sChIJy3Z4_asPLz4R9bAzfT4w4tI?authuser=0&hl=en&rclk=1,شركة نقل وتخزين أثاث بالرياض,Transportation service,"Al Khalil Ibn Ahmad, Ash Shifa, Riyadh 14721, Saudi Arabia ",+966562131559,https://remasmovers.com/,109,4.8,24.550427,46.683502,https://lh3.googleusercontent.com/a-/ALV-UjU3yI0oGh1ZtXsDCUpaMovcNSNflMlyfRJn-SkNdYvuRXYfVr5o=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Zebda+company+to+transport+luggage+and+furniture/data=!4m7!3m6!1s0x145840849e8402a3:0x3b159b9015f607a6!8m2!3d30.0649077!4d31.2631119!16s%2Fg%2F11b5pj2yzj!19sChIJowKEnoRAWBQRpgf2FZCbFTs?authuser=0&hl=en&rclk=1,Zebda company to transport luggage and furniture,Shipping company,633 شارع بورسعيد أول كوبري غمرة ميدان الظاهر أول، كوبري غمرة، 11231 ,01223496315,https://zebdatransport.com.eg/,77,4.1,30.0649077,31.2631119,https://lh3.googleusercontent.com/a/ACg8ocJhHgYRlCGXMdzVC2okbofTnWh7RUjsbNvTdP2JWmkHzOtGvg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D9%87+%D8%A3%D9%87%D8%AF%D8%A7%D9%81+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D9%88%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x3e2f0383250609e3:0x32fc0bc7ccb2d7!8m2!3d24.7254446!4d46.670817!16s%2Fg%2F11vbtbs896!19sChIJ4wkGJYMDLz4R17LMxwv8MgA?authuser=0&hl=en&rclk=1,شركه أهداف نقل عفش واثاث,Moving and storage service,"2366-2326 Fadl Ibn Salmah, Al Wurud, Riyadh 12253, Saudi Arabia ",+966505969347,https://ahdaf-ksa.com/,30,4.9,24.7254446,46.670817,https://lh3.googleusercontent.com/a/ACg8ocKdLvtBf2WXbTkne_1XK2zZTIAvNtOIzEJu51JyujTZIaajEA=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D8%B9%D9%85%D8%A7%D9%84+%D8%AC%D9%88%D8%A7%D9%86+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%88%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x3e2f0fc3da6d93d1:0x2eacb78df6f0a6ae!8m2!3d24.5951679!4d46.7301688!16s%2Fg%2F11k490s5k9!19sChIJ0ZNt2sMPLz4Rrqbw9o23rC4?authuser=0&hl=en&rclk=1,شركة اعمال جوان نقل اثاث ونقل عفش,Mover,"6790 Al Nuh, Manfuhah, Riyadh 12685, Saudi Arabia ",+966538838643,https://joan-furniture-moving.top/,51,4.7,24.5951679,46.7301688,https://lh3.googleusercontent.com/a/ACg8ocLHkSNmskAqx-sfnofKWuXLKTfrv6QYzYdIxO-_YV8RE3hSkHsu=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D9%82%D8%A8%D8%A7%D8%A6%D9%84+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D9%88%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%88%D9%81%D9%83+%D9%88%D8%AA%D8%B1%D9%83%D9%8A%D8%A8+%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x3e2ee1c664f29229:0xe6abe61b0661c47d!8m2!3d24.7548751!4d46.5697285!16s%2Fg%2F11pv5qpt8m!19sChIJKZLyZMbhLj4RfcRhBhvmq-Y?authuser=0&hl=en&rclk=1,شركة القبائل نقل عفش بالرياض ونقل اثاث وفك وتركيب اثاث,Moving and storage service,"QH39+XR5، 4716 محمد بن عبدالرحمن بن مسيند، حي العاصمة، RDAA7405، 7405, Diriyah 13713, Saudi Arabia ",+966506967618,https://elkabael.com/,80,4.9,24.7548751,46.5697285,https://lh3.googleusercontent.com/a-/ALV-UjVwPx8kG_vp6-2CVgltPnFWK6k-CCxntul7I5-Rc9xRTTVBDvA=w36-h36-p-rp-mo-ba2-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D9%84%D9%85%D8%B3%D8%A9+%D9%86%D9%82%D8%A7%D8%A1+%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x6c059d85887568a1:0xd8859ec72372e274!8m2!3d24.7738125!4d46.7043125!16s%2Fg%2F11wh33b120!19sChIJoWh1iIWdBWwRdOJyI8eehdg?authuser=0&hl=en&rclk=1,شركة نقل عفش بالرياض لمسة نقاء لخدمات نقل الاثاث بالرياض,Mover,"QPF3+GPM، RHTA3815، 3815 العباس بن عبد المطلب، 7430, At Taawun, Riyadh 12476, Saudi Arabia ",+966538248963,https://golf-riyadh.com/,36,4.9,24.7738125,46.7043125,https://lh3.googleusercontent.com/a-/ALV-UjWWZzUjVPRGcexzYQG1NyfYc4VqoS-SvltDqFWpSY26UPk9Jm8=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D8%BA%D8%AF+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x6771f417d4a974bb:0x639889f8d4ef631e!8m2!3d24.6922208!4d46.6984052!16s%2Fg%2F11ww4qwfrn!19sChIJu3Sp1Bf0cWcRHmPv1PiJmGM?authuser=0&hl=en&rclk=1,شركة الغد نقل عفش نقل اثاث,Mover,"MMRX+V9J، 7355 Al Qasim Ibn Asakir, Al Olaya، RHOA3478، 3478, Riyadh 12221, Saudi Arabia ",+966557393217,,4,5.0,24.6922208,46.6984052,https://lh3.googleusercontent.com/a-/ALV-UjVs3EA8AwGoVtA6a7A9NtIi84H_mTSbSNVxbObT-yPYr3CAQMZC=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D8%A7%D9%84%D9%85%D8%AF%D8%A7%D9%87%D9%85%E2%80%AD/data=!4m7!3m6!1s0x85122627db32a83d:0x4976b9cd554f3966!8m2!3d24.6719375!4d46.8101875!16s%2Fg%2F11y6hszkbk!19sChIJPagy2ycmEoURZjlPVc25dkk?authuser=0&hl=en&rclk=1,شركة نقل عفش بالرياض المداهم,Mover,"MRC6+Q3H، 6444 Marhab Al Gharbi، 3465, Riyadh 14254, Saudi Arabia ",+966502602486,,91,4.9,24.6719375,46.8101875,https://lh3.googleusercontent.com/a/ACg8ocLXN17yycoRTOgixDvyGC58AjLyhEHrBskxOXvKXEKj0ZKTTg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583f064978f31d:0xd9de1f91a0eb4920!8m2!3d30.0629617!4d31.2738526!16s%2Fg%2F11rmtyt45j!19sChIJHfN4SQY_WBQRIEnroJEf3tk?authuser=0&hl=en&rclk=1,شركة نقل عفش,Moving and storage service,"13 Al Sergani, El-Abaseya Sharkeya, Daher, Cairo Governorate 11381 ",01150999542,https://cairotransporter.com/,12,4.1,30.0629617,31.2738526,https://lh3.googleusercontent.com/a-/ALV-UjXCrOQ8ilELqW0bfRa0iPHyDWQ7eDHRS8WoJrCAuV37UDL7UtTs=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2f1b39d3f02687:0x272eebde79f8cc54!8m2!3d24.5925955!4d46.6142449!16s%2Fg%2F11kjdhc_vj!19sChIJhybw0zkbLz4RVMz4ed7rLic?authuser=0&hl=en&rclk=1,شركة نقل عفش بالرياض,Mover,"الامير مساعد بن عبد الرحمن, Aluraija Al Gharbiyah, Riyadh 12976, Saudi Arabia ",+966534659088,https://ajyad-transport.com/,65,4.4,24.5925955,46.6142449,https://lh3.googleusercontent.com/a-/ALV-UjWi1fI3b5282crWFaMCccj4_1Z496HydcrLBnfVKgttDhfVLoc=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D8%AC%D9%88%D8%A7%D8%B2%D9%8A+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%81%D9%83+%D9%88%D8%AA%D8%B1%D9%83%D9%8A%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f8805aefeff:0x804eb51d5ee5a0d0!8m2!3d24.6317884!4d46.547719!16s%2Fg%2F11l2lwhx87!19sChIJ__6uBYgfLz4R0KDlXh21ToA?authuser=0&hl=en&rclk=1,شركة الجوازي نقل عفش نقل اثاث فك وتركيب,Mover,"JGJW+HXW, 7738 Al Watan, Dhahrat Laban, 7611، Riyadh 13784, Saudi Arabia ",+966553009160,https://algwazy.com/,52,4.8,24.6317884,46.547719,https://lh3.googleusercontent.com/a/ACg8ocJw2vinTw8W1Q0W10YywGsl6iRlgeVtTcroYPEJ4UPuLSgo8w=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%A7%D9%84%D9%81%D8%B1%D8%B3%D8%A7%D9%86+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A3%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x14583ff41f7702bd:0x16078978c4c8984a!8m2!3d30.060223!4d31.267499!16s%2Fg%2F11gk8w3kp2!19sChIJvQJ3H_Q_WBQRSpjIxHiJBxY?authuser=0&hl=en&rclk=1,الفرسان لنقل الأثاث,Mover,"16 El-Gaish, Al Kordy, El Gamaliya, Cairo Governorate 4334121 ",01069918841,https://www.facebook.com/alforsantomovefurniture/,170,3.5,30.060223,31.267499,https://lh3.googleusercontent.com/a/ACg8ocI9DAm2-asqrLJu0_oBqJFA28Wth8f0dp0_PS91jb4ZdQTMTA=w36-h36-p-rp-mo-ba3-br100
https://www.google.com/maps/place/%D8%A7%D9%84%D9%88%D8%B3%D9%8A%D9%85+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x3e2f0f87639df6e1:0x318d030d8fddd429!8m2!3d24.6029844!4d46.7168045!16s%2Fg%2F11kqj60r0c!19sChIJ4fadY4cPLz4RKdTdjw0DjTE?authuser=0&hl=en&rclk=1,الوسيم لنقل الاثاث,Transportation service,"JP38+5PX, Halimah Al Saadiah, Manfuhah, Riyadh 12672, Saudi Arabia ",+966507940879,https://alwaseem-furnituremoving.com/,71,4.9,24.6029844,46.7168045,https://lh3.googleusercontent.com/a/ACg8ocLJKLkx2irQx0wa0-miO0yNZXnnHNHx5PLc7j7z8K4Prgou6g=w36-h36-p-rp-mo-ba2-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%AC%D8%A8%D9%8A%D9%84+%D9%83%D8%A8%D8%A7%D9%83%D8%A7+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%AC%D8%A8%D9%8A%D9%84+-+sajiah%E2%80%AD/data=!4m7!3m6!1s0x3e35a1ddbbdcddd9:0xea448a4156cda281!8m2!3d27.0024375!4d49.6495625!16s%2Fg%2F11lnzpxsqk!19sChIJ2d3cu92hNT4RgaLNVkGKROo?authuser=0&hl=en&rclk=1,شركة نقل عفش بالجبيل كباكا نقل اثاث بالجبيل - sajiah,Mover,"2J2X+XRM, Jubail City Center, Al Jubail 35514, Saudi Arabia ",+966535074160,https://www.abyathh.com/moving-furniture-in-jubail,14,4.6,27.0024375,49.6495625,https://lh3.googleusercontent.com/a-/ALV-UjVFD5QWDanDg0jTvrTa9o5FB2Ad-AQ5rppf4EotsGrYpA77tyI=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%AC%D8%A8%D9%8A%D9%84+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%AC%D8%A8%D9%8A%D9%84+-+BEKKY+BARBER%E2%80%AD/data=!4m7!3m6!1s0x3e35a1af64d6f835:0xdb144d459f8c79ac!8m2!3d27.0114332!4d49.6526472!16s%2Fg%2F11vby03zlt!19sChIJNfjWZK-hNT4RrHmMn0VNFNs?authuser=0&hl=en&rclk=1,شركة نقل عفش بالجبيل نقل اثاث بالجبيل - BEKKY BARBER,Moving and storage service,"2M63+H3, Jubail City Center, Al Jubail 35514, Saudi Arabia ",+966542407197,https://www.abyathh.com/moving-furniture-in-jubail,2,5.0,27.0114332,49.6526472,https://lh3.googleusercontent.com/a/ACg8ocLFiQADPzK5hv6qIRlzLPYulcb--9UJ3ms2GYkwd2vp9m9Skw=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%AC%D8%A8%D9%8A%D9%84+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x3e35a14ba95c8f53:0xfe182d9bc85ede01!8m2!3d26.9990688!4d49.6653239!16s%2Fg%2F11wxtcpgdv!19sChIJU49cqUuhNT4RAd5eyJstGP4?authuser=0&hl=en&rclk=1,شركة نقل عفش بالجبيل لنقل الاثاث,Mover,"Jubail City Center، ENAB5274، 5274 حي ج17 1657، 6999, Al Jubail 35514, Saudi Arabia ",+966567203017,https://haraj.com.sa/users/%D8%B4%D8%B1%D9%83%D8%A9%20%D9%86%D9%82%D9%84%20%D8%B9%D9%81%D8%B4%20%D8%A8%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%859256185,1 ,5.0,26.9990688,49.6653239,https://lh3.googleusercontent.com/a-/ALV-UjV2p6Vi_iX2kXlqpw3PbxDTNWprczWDWTESx_jxhfPxHoi8ovY=w36-h36-p-rp-mo-br100
